"文件夹","名称","平面坐标X","平面坐标Y","经度","纬度","海拔","文本显示风格","图标样式","显示级别","叠放层次","图标颜色及不透明度","图标比例","对象ID","附件ID与名称","所属区域","Comment","创建时间","修改时间"
"/供水管线图（2025年测）/JST","JS3793","1.918","0.543","109.88124852","31.10173447","0","1","0","1-0","0","0X00000000","0.0","434091384","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3794","1.918","0.543","109.88130576","31.10178484","0","1","0","1-0","0","0X00000000","0.0","1514525820","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3791","1.918","0.543","109.88143187","31.10164555","0","1","0","1-0","0","0X00000000","0.0","1643813120","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3795","1.918","0.543","109.88138152","31.10181768","0","1","0","1-0","0","0X00000000","0.0","1966001466","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88470781","31.10178424","0","1","0","1-0","0","0X00000000","0.0","59045363","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88449241","31.10183876","0","1","0","1-0","0","0X00000000","0.0","1669121644","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88423830","31.10190831","0","1","0","1-0","0","0X00000000","0.0","438550126","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3893","1.918","0.543","109.88465194","31.10177107","0","1","0","1-0","0","0X00000000","0.0","878233617","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3892","1.918","0.543","109.88439533","31.10185510","0","1","0","1-0","0","0X00000000","0.0","862238123","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3921","1.918","0.543","109.88439652","31.10186193","0","1","0","1-0","0","0X00000000","0.0","696095999","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3891","1.918","0.543","109.88417526","31.10192184","0","1","0","1-0","0","0X00000000","0.0","455266755","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88431343","31.10135607","0","1","0","1-0","0","0X00000000","0.0","44815453","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3512","1.918","0.543","109.88437124","31.10132425","0","1","0","1-0","0","0X00000000","0.0","2008554736","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3513","1.918","0.543","109.88442826","31.10131947","0","1","0","1-0","0","0X00000000","0.0","551994042","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3534","1.918","0.543","109.88442848","31.10132752","0","1","0","1-0","0","0X00000000","0.0","298486789","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3812","1.918","0.543","109.88427145","31.10134152","0","1","0","1-0","0","0X00000000","0.0","154856038","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3813","1.918","0.543","109.88435196","31.10130119","0","1","0","1-0","0","0X00000000","0.0","1221004412","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3535","1.918","0.543","109.88442989","31.10133426","0","1","0","1-0","0","0X00000000","0.0","476896216","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88500660","31.10170545","0","1","0","1-0","0","0X00000000","0.0","609157286","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3897","1.918","0.543","109.88497691","31.10172621","0","1","0","1-0","0","0X00000000","0.0","1535605626","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3898","1.918","0.543","109.88497115","31.10171197","0","1","0","1-0","0","0X00000000","0.0","483286335","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3895","1.918","0.543","109.88483186","31.10177134","0","1","0","1-0","0","0X00000000","0.0","1056395122","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3896","1.918","0.543","109.88489208","31.10175744","0","1","0","1-0","0","0X00000000","0.0","151318899","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3894","1.918","0.543","109.88482817","31.10174638","0","1","0","1-0","0","0X00000000","0.0","655408961","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88514633","31.10165209","0","1","0","1-0","0","0X00000000","0.0","1795115050","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3899","1.918","0.543","109.88509762","31.10164043","0","1","0","1-0","0","0X00000000","0.0","647887481","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3781","1.918","0.543","109.88143863","31.10108809","0","1","0","1-0","0","0X00000000","0.0","183935675","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88150222","31.10111881","0","1","0","1-0","0","0X00000000","0.0","562774815","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88170883","31.10115912","0","1","0","1-0","0","0X00000000","0.0","2030402079","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3782","1.918","0.543","109.88163900","31.10112532","0","1","0","1-0","0","0X00000000","0.0","793259568","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3783","1.918","0.543","109.88185338","31.10118067","0","1","0","1-0","0","0X00000000","0.0","2097273088","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3787","1.918","0.543","109.88218579","31.10132027","0","1","0","1-0","0","0X00000000","0.0","994163974","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3788","1.918","0.543","109.88215863","31.10133530","0","1","0","1-0","0","0X00000000","0.0","60511985","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88205420","31.10200526","0","1","0","1-0","0","0X00000000","0.0","1882068952","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88226151","31.10206210","0","1","0","1-0","0","0X00000000","0.0","1085963688","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88245883","31.10212184","0","1","0","1-0","0","0X00000000","0.0","1305361748","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88263210","31.10217814","0","1","0","1-0","0","0X00000000","0.0","230357512","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3798","1.918","0.543","109.88219415","31.10202426","0","1","0","1-0","0","0X00000000","0.0","1677531878","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3799","1.918","0.543","109.88240467","31.10208563","0","1","0","1-0","0","0X00000000","0.0","313317242","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3800","1.918","0.543","109.88258926","31.10214953","0","1","0","1-0","0","0X00000000","0.0","1047646670","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.543","109.88256023","31.10264687","0","1","0","1-0","0","0X00000000","0.0","918062382","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.543","109.88240224","31.10282643","0","1","0","1-0","0","0X00000000","0.0","1910840900","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.543","109.88272752","31.10247242","0","1","0","1-0","0","0X00000000","0.0","1578450322","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3926","1.918","0.543","109.88271415","31.10251501","0","1","0","1-0","0","0X00000000","0.0","2047378307","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3928","1.918","0.543","109.88239800","31.10286409","0","1","0","1-0","0","0X00000000","0.0","1126389288","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3927","1.918","0.543","109.88251065","31.10273134","0","1","0","1-0","0","0X00000000","0.0","1146340156","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3930","1.918","0.543","109.88239846","31.10287227","0","1","0","1-0","0","0X00000000","0.0","1920227114","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88335902","31.10243674","0","1","0","1-0","0","0X00000000","0.0","887594053","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN150","1.918","0.543","109.88312589","31.10222579","0","1","0","1-0","0","0X00000000","0.0","1860362162","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3881","1.918","0.543","109.88324398","31.10230318","0","1","0","1-0","0","0X00000000","0.0","1549289881","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3882","1.918","0.543","109.88327455","31.10236925","0","1","0","1-0","0","0X00000000","0.0","2072602660","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3883","1.918","0.543","109.88324906","31.10242555","0","1","0","1-0","0","0X00000000","0.0","1357186327","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3884","1.918","0.543","109.88328466","31.10250520","0","1","0","1-0","0","0X00000000","0.0","1357041849","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88298463","31.10220776","0","1","0","1-0","0","0X00000000","0.0","967636926","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3804","1.918","0.543","109.88301039","31.10214207","0","1","0","1-0","0","0X00000000","0.0","128564078","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3923","1.918","0.543","109.88301412","31.10222009","0","1","0","1-0","0","0X00000000","0.0","328856632","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3803","1.918","0.543","109.88294717","31.10221512","0","1","0","1-0","0","0X00000000","0.0","2065600433","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88357648","31.10224766","0","1","0","1-0","0","0X00000000","0.0","1698076303","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88371664","31.10217571","0","1","0","1-0","0","0X00000000","0.0","2038946296","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3887","1.918","0.543","109.88368827","31.10218854","0","1","0","1-0","0","0X00000000","0.0","1145692631","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3885","1.918","0.543","109.88349793","31.10229252","0","1","0","1-0","0","0X00000000","0.0","1906701552","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3886","1.918","0.543","109.88354502","31.10225505","0","1","0","1-0","0","0X00000000","0.0","738917856","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88288919","31.10222292","0","1","0","1-0","0","0X00000000","0.0","1290995374","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88277070","31.10220597","0","1","0","1-0","0","0X00000000","0.0","985379977","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.543","109.88291103","31.10229192","0","1","0","1-0","0","0X00000000","0.0","1492597917","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3802","1.918","0.543","109.88286692","31.10220297","0","1","0","1-0","0","0X00000000","0.0","781016061","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3801","1.918","0.543","109.88274162","31.10218198","0","1","0","1-0","0","0X00000000","0.0","1040404253","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3925","1.918","0.543","109.88284727","31.10238566","0","1","0","1-0","0","0X00000000","0.0","1877380329","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3931","1.918","0.543","109.88291731","31.10232150","0","1","0","1-0","0","0X00000000","0.0","1722726995","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3924","1.918","0.543","109.88291716","31.10231431","0","1","0","1-0","0","0X00000000","0.0","276723192","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 钢 DN200","1.918","0.543","109.88306990","31.10212667","0","1","0","1-0","0","0X00000000","0.0","938822673","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN200","1.918","0.543","109.88308815","31.10215322","0","1","0","1-0","0","0X00000000","0.0","933952143","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3879","1.918","0.543","109.88307814","31.10216014","0","1","0","1-0","0","0X00000000","0.0","1287007099","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3880","1.918","0.543","109.88308402","31.10217054","0","1","0","1-0","0","0X00000000","0.0","1490433677","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3805","1.918","0.543","109.88317722","31.10208828","0","1","0","1-0","0","0X00000000","0.0","688115028","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3932","1.918","0.543","109.88313263","31.10207250","0","1","0","1-0","0","0X00000000","0.0","938354222","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3939","1.918","0.543","109.88312729","31.10267507","0","1","0","1-0","0","0X00000000","0.0","445673357","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3940","1.918","0.543","109.88305239","31.10279024","0","1","0","1-0","0","0X00000000","0.0","341255200","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.543","109.88304234","31.10276213","0","1","0","1-0","0","0X00000000","0.0","2137474932","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN150","1.918","0.543","109.88315398","31.10261410","0","1","0","1-0","0","0X00000000","0.0","2005226372","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS4037","1.918","0.543","109.88301872","31.10286835","0","1","0","1-0","0","0X00000000","0.0","1947739896","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS3941","1.918","0.543","109.88296871","31.10286205","0","1","0","1-0","0","0X00000000","0.0","369035151","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88105236","31.10972925","0","1","0","1-0","0","0X00000000","0.0","2075982548","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88116747","31.10965488","0","1","0","1-0","0","0X00000000","0.0","1991358028","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
"/供水管线图（2025年测）/JST","JS 球墨铸铁 DN100","1.918","0.543","109.88081029","31.10971379","0","1","0","1-0","0","0X00000000","0.0","1808059945","","无","","1970-01-01 08:00:00","2026-07-15 11:08:39"
